ID,Name,Longitude,Latitude
20259,C'wealth Sec Sch,103.74477,1.31962
20261,Aft Pandan Gdns,103.74546,1.3216
20269,Bef Pandan Gdns,103.74581,1.32152
20271,Opp German Ctr,103.74551,1.32528
20281,Opp The Japanese Sec Sch,103.75484,1.31234
20289,The Japanese Sec Sch,103.75503,1.31249
20291,Tanglin Sec Sch,103.75771,1.31095
20299,Opp Tanglin Sec Sch,103.75858,1.31093
20309,Blk L Pandan Light Ind Pk,103.75404,1.31062
20319,Blk T Pandan Light Ind Pk,103.75284,1.31259
20329,S'pore Food Ind,103.75102,1.31503
20331,Vejoil Pte Ltd,103.74926,1.31329
20341,Pan Tech Ind Cplx,103.75047,1.31186
21011,Aft Jurong Lake,103.72867,1.32534
21019,Aft Yuan Ching Rd,103.72703,1.32555
21021,Bef Jurong Port Rd,103.72379,1.32419
21029,Aft Corp Pl,103.72181,1.3243
21041,Aft Jln Terusan,103.72012,1.32092
21049,Bef Jln Terusan,103.72025,1.32107
21051,Bef Penjuru Rd,103.73045,1.31226
21059,Aft Penjuru Rd,103.73014,1.31195
21069,Bef Jln Tepong,103.71919,1.31237
21071,Jurong Abattoir,103.72227,1.31394
21079,Opp Jurong Abattoir,103.7228,1.31343
21089,Bef Jln Buroh,103.72296,1.31206
21099,Jurong Island Checkpt,103.7111,1.31014
21109,Ctrl Fish Proc Fty,103.7211,1.311
21111,Aft Jurong Pier Rd,103.71238,1.31443
21119,Bef Jurong Pier Rd,103.71202,1.31397
21121,SPC Svc Stn,103.71602,1.31469
21129,Opp SPC Svc Stn,103.71493,1.31427
21131,Bef Jurong Port Rd,103.71799,1.31471
21139,Aft Jurong Port Rd,103.71847,1.31433
21141,Aft Jln Buroh,103.71957,1.31517
21149,Jurong Port Workshops,103.7199,1.31563
21151,CWT Distripark,103.71989,1.31699
21159,Sin Soon Huat,103.72043,1.31869
21161,Blk 216B,103.71274,1.35044
21169,Opp Blk 216B,103.71276,1.35074
21171,Opp Corp Pl,103.71907,1.32582
21179,Corp Pl,103.7193,1.32586
21181,Opp Blk 161,103.72095,1.32992
21189,Blk 161,103.72122,1.33026
21191,Opp Blk 178,103.72045,1.33291
21199,Blk 178,103.72051,1.33331
21201,Opp Taman Jurong Greens,103.71779,1.33683
21209,Taman Jurong Greens,103.71806,1.33688
21211,Opp Lakepoint Condo,103.71607,1.34005
21219,Lakepoint Condo,103.71626,1.3401
21229,Opp S'Pore A'Space Mfg,103.71601,1.34206
21231,Blk 203,103.71599,1.3436
21239,Opp Blk 203,103.71633,1.3445
21241,Opp Blk 213,103.71235,1.34974
21249,Blk 213,103.71249,1.34958
21251,Sime Darby,103.71035,1.33624
21259,Opp Sime Darby,103.71044,1.33604
21261,Aft Chin Bee Ave,103.71025,1.33394
21269,Bef Chin Bee Ave,103.7105,1.33418
21271,Opp Assyakirin Mque,103.71947,1.33466
21279,Assyakirin Mque,103.71953,1.33491
21291,Aft Jln Buroh,103.70943,1.31585
21299,Bef Jln Buroh,103.70992,1.31601
21301,Opp Jln Pesawat,103.70997,1.3185
21309,Aft Jln Pesawat,103.71055,1.31919
21311,Bef Tractor Rd,103.70956,1.32321
21319,Opp Tractor Rd,103.7098,1.32377
21321,UTOC Engrg,103.70885,1.32624
21329,Opp UTOC Engrg,103.70902,1.32692
21331,Opp Premier Milk Pte Ltd,103.70797,1.33029
21339,Premier Milk Pte Ltd,103.70832,1.33042
21341,Opp Beecham Pte Ltd,103.70896,1.33517
21349,Beecham Pte Ltd,103.70924,1.33506
21351,Bef Boon Lay Way,103.70956,1.33882
21359,Aft ST Kinetics,103.70996,1.33867
21361,Blk 695,103.70767,1.34302
21369,Opp Blk 695,103.708,1.34309
21371,Blk 680C,103.70618,1.34523
21379,Blk 263,103.70649,1.34535
21381,St. Joseph's Hme,103.70982,1.35046
21389,Opp St. Joseph's Hme,103.70993,1.35006
21391,River Valley High Sch,103.70848,1.34485
21399,Opp River Valley High Sch,103.70806,1.34481
21409,Blk 191,103.71207,1.34339
21411,Opp Blk 188,103.71033,1.34393
21419,Blk 188,103.71058,1.34388
21421,Blk 176,103.71033,1.3472
21429,Blk 185,103.71059,1.3474
21431,Blk 210,103.71241,1.34766
21439,Boon Lay CC,103.71166,1.34842
21441,Blk 207,103.71326,1.34638
21449,Boon Lay Shop Ctr,103.71306,1.3464
21451,Blk 206,103.71473,1.34525
21459,Blk 209,103.71491,1.34558
21461,Bef Tukang Innovation Dr,103.71799,1.32732
21469,Bef Chia Ping Rd,103.71809,1.32748
21471,Aft Tukang Innovation Dr,103.71543,1.32673
21479,Hup Leck Heavy Equipment,103.7157,1.32692
21481,Grundfos,103.71193,1.32595
21489,Opp Grundfos,103.7122,1.32616
21491,Bef Intl Rd,103.71083,1.32686
21499,Bef Jln Tukang,103.71102,1.32656
21501,Bef Meiji Seika,103.71,1.33043
21509,Opp Meiji Seika,103.70999,1.33116
21511,Opp Amoy Canning,103.71108,1.33312
21519,Amoy Canning,103.71129,1.33296
21521,PB Packaging Systems,103.71459,1.33414
21529,Aft Third Chin Bee Rd,103.7151,1.33408
21531,Clariant S'pore,103.71634,1.33188
21539,Opp Kaily Packaging,103.71635,1.33131
21541,Jurong Futsal Ctr,103.71986,1.33138
21549,Automotive Technology,103.719,1.33088
21551,Blk 151,103.72099,1.32666
21559,CISCO Recall,103.72064,1.32663
21561,Blk 158,103.72274,1.32889
21569,Opp Blk 158,103.7229,1.32857
21571,Opp Jurong Sec Sch,103.72307,1.33057
21579,Jurong Sec Sch,103.72318,1.33013
21581,Blk 65,103.72329,1.33243
21589,Opp Blk 65,103.72346,1.33247
21591,Opp Blk 117,103.72243,1.33476
21599,Blk 117,103.72268,1.33468
21601,Blk 357,103.7211,1.33727
21609,Opp Blk 364,103.72103,1.33775
21611,Blk 367,103.71932,1.33836
21619,Aft Corp Rd,103.71816,1.33794
21621,Blk 354,103.72206,1.33921
21629,Blk 334,103.72276,1.33954
21631,Blk 115/Opp Japanese Gdn,103.72494,1.33364
21639,Japanese Gdn/Opp Blk 115,103.72512,1.33379
21641,Opp Lakeside Apt,103.72501,1.3363
21649,Lakeside Apt,103.72518,1.33671
21651,Opp Chinese Gdn,103.72402,1.33873
21659,Chinese Gdn,103.72411,1.33896
21661,Yuan Ching Sec Sch,103.72141,1.34177
21669,Opp Blk 134D,103.7221,1.34134
21671,Blk 331,103.72376,1.33807
21679,Blk 329,103.72358,1.33776
21681,Opp Blk 200,103.71466,1.34229
21689,Blk 200,103.71442,1.34242
21691,Opp Summerdale,103.71139,1.34108
21699,Summerdale,103.71203,1.34155
21711,Bet Blks 523/525,103.71576,1.347
21719,Opp Blk 529,103.71507,1.34779
21751,Jurong Sec Sch,103.7248,1.33089
21759,Opp Jurong Sec Sch,103.72491,1.33032
21761,Blk 138B,103.72477,1.32831
21769,Opp Blk 138B,103.7249,1.32848
21771,Aft Corp Dr,103.72373,1.32658
21779,Aft Yuan Ching Rd,103.72426,1.32644
22009,Boon Lay Int,103.70546,1.33932
22011,Jurong Bird Pk,103.70776,1.3213
22019,Opp Jurong Bird Pk,103.70711,1.32202
22021,Givaudan,103.70369,1.32168
22029,Opp Givaudan,103.70268,1.32245
22031,Bef Pioneer Circus,103.69855,1.32217
22039,Markono Holdings,103.69862,1.32284
22041,Aft Tg Kling Rd,103.69873,1.31463
22049,Bef Tg Kling Rd,103.69789,1.31447
22051,Opp Buroh St,103.70204,1.31387
22059,Aft Buroh St,103.70126,1.31361
22061,Ceva Logistics,103.70464,1.31428
22069,Opp Ceva Logistics,103.70379,1.31365
22071,Bef Jurong Pier Rd,103.70695,1.31434
22079,Aft Jurong Pier Rd,103.70805,1.31394
22081,Opp Natsteel,103.70038,1.306
22089,Natsteel,103.70088,1.30589
22091,Aft Jln Samulun,103.69656,1.30881
22099,Bef Jln Samulun,103.69689,1.3088
22141,Aft Jln Buroh,103.69595,1.31733
22149,Bef Jln Buroh,103.69631,1.31732
22151,Hitachi,103.69627,1.32095
22159,Opp Hitachi,103.69663,1.32095
22161,Aft Lok Yang Way,103.69643,1.32552
22169,Aft Intl Rd,103.69662,1.32625
22171,Opp Secura S'pore,103.69638,1.32954
22179,Secura S'Pore,103.69666,1.33
22181,S'pore Post,103.69638,1.33302
22189,Pioneer Junction,103.69666,1.3337
22191,Sbst Soon Lee Depot,103.69833,1.33131
22199,Opp Sbst Soon Lee Depot,103.69847,1.33102
22219,Aft Neythal Rd,103.70261,1.32765
22221,Aft Pioneer Rd Nth,103.69786,1.32791
22229,Bef Pioneer Rd Nth,103.69887,1.32764
22231,Blk 639,103.69718,1.34079
22239,Blk 624,103.69742,1.34082
22241,Opp Blk 622,103.69938,1.34012
22249,Blk 622,103.69865,1.34016
22251,Blk 665A,103.70266,1.34073
22259,Blk 668D,103.70255,1.34089
22271,Bef Kwong Min Rd,103.70011,1.32925
22281,Aft Soon Lee Rd,103.70375,1.32849
22289,Bef Fan Yoong Rd,103.70284,1.32926
22299,Bef Soon Lee Rd,103.70177,1.33069
22309,Aft Fan Yoong Rd,103.70338,1.33327
22319,Bef Enterprise Rd,103.70545,1.33198
22329,Opp Sam Mccoy Engrg,103.70502,1.33024
22331,Jurong Shipyard,103.70318,1.30486
22341,Blk 673C,103.70103,1.34492
22349,Blk 734A CP,103.7008,1.34521
22351,Opp Blk 717,103.69803,1.34277
22359,Blk 717,103.69728,1.34253
22361,Blk 641,103.69587,1.34078
22369,Blk 704,103.69511,1.34033
22391,Bef Jln Buroh,103.69572,1.31343
22399,Aft Jln Buroh,103.69602,1.31346
22401,Aft Shipyard Rd,103.69715,1.31008
22409,Bef Shipyard Rd,103.69742,1.31014
22411,Blk 676B,103.7038,1.34627
22419,Jurong West Sub-Stn,103.70286,1.34623
22421,Natl Oxygen Pte Ltd,103.69872,1.30776
22429,Opp Natl Oxygen Pte Ltd,103.69908,1.30726
22431,Opp Four Leaves,103.70742,1.33308
22439,Aft Four Leaves,103.70681,1.33311
22441,Blk 669 CP,103.70358,1.34282
22449,Blk 685B,103.70381,1.34306
22451,Opp Blk 643,103.69561,1.33817
22459,Blk 643,103.69572,1.33856
22461,Opp Blk 653B,103.6962,1.33596
22469,Blk 653B,103.69632,1.33649
22471,Bef Jurong West St 93,103.69315,1.33509
22479,Aft Jurong West St 93,103.6931,1.33474
22481,Blk 691A CP,103.70554,1.34246
22489,Blk 683A,103.70537,1.34258
22491,Blk 662D,103.70516,1.33672
22499,Opp Blk 662C,103.70492,1.33767
22501,Blk 662A,103.70297,1.33769
22509,Blk 664C,103.70323,1.33799
22511,Blk 658C,103.7003,1.33746
22519,Blk 608,103.69995,1.33773
22521,Pioneer Stn Exit A,103.69777,1.33742
22529,Pioneer Stn Exit B,103.69729,1.33777
22531,Opp Jurong West Pr Sch,103.69814,1.33923
22539,Jurong West Pr Sch,103.69839,1.3392
22541,Blk 655,103.69761,1.33497
22549,Opp Blk 655 CP,103.69795,1.33464
22551,Blk 657,103.70066,1.33498
22559,Opp Blk 657 CP,103.70101,1.33465
22561,Blk 660 Cp,103.70414,1.33497
22569,Opp Blk 660 CP,103.70458,1.33465
22591,Blk 670A,103.70289,1.34476
22599,Blk 678D,103.70345,1.34436
22609,Soon Lee Bus Pk,103.6983,1.33048
23011,Carrier Transicold P/L,103.69251,1.32241
23019,Nippon Paint,103.69257,1.32302
23021,Aft Benoi Sector,103.68519,1.32244
23029,Stamford Tyre,103.68623,1.32302
23031,Bef Benoi Flyover,103.68099,1.3224
23039,Aft Benoi Flyover,103.68151,1.32303
23041,Opp Jurong Camp,103.69056,1.33334
23049,Jurong Camp,103.69061,1.33411
23051,Bef Kian Teck Rd,103.68928,1.33169
23059,Aft Kian Teck Rd,103.68814,1.33071
23061,Aft Kian Teck Rd,103.68652,1.32953
23069,Bef Kian Teck Rd,103.68582,1.3299
23071,Opp SAFTI Military Inst,103.68258,1.32977
23079,SAFTI Military Inst,103.68182,1.33018
23081,Opp S'pore Discovery Ctr,103.67827,1.33012
23089,S'pore Discovery Ctr,103.67843,1.33043
23091,Nippon,103.69276,1.32452
23099,Bef First Lok Yang Rd,103.69286,1.32467
23101,Auto World Care,103.69091,1.32453
23109,Aft Third Lok Yang Rd,103.69068,1.32468
23111,Bef Fourth Lok Yang Rd,103.68836,1.32455
23119,Aft Fourth Lok Yang Rd,103.68848,1.32468
23121,Opp Leroy-Somer,103.68565,1.32455
23129,Leroy-Somer,103.68559,1.32468
23131,MES Logistic Hub,103.68405,1.32537
23139,Bef Lok Yang Way,103.68415,1.32517
23141,Opp Varco,103.68402,1.32667
23149,Varco,103.68416,1.32683
23151,Containers Printers,103.68483,1.32788
23159,Aft Fifth Lok Yang Rd,103.68563,1.32766
23161,Aft Kian Teck Rd,103.68869,1.32788
23169,Bef Kian Teck Rd,103.68868,1.32769
23171,SKK (S) Pte Ltd,103.69119,1.3279
23179,Aft Second Lok Yang Rd,103.69102,1.32767
23181,Aft Kian Teck Rd,103.69449,1.3279
23189,Bef First Lok Yang Rd,103.69398,1.32764
23191,Opp S'Pore Trspt Pte Ltd,103.68363,1.31966
23199,S'Pore Trspt Pte Ltd,103.68312,1.31951
23201,Opp Shimano Pte Ltd,103.68629,1.31965
23209,Aft Shimano Pte Ltd,103.68578,1.3195
23211,Mapletree Logistics Hub,103.6892,1.31792
23219,Tru-Marine,103.68853,1.31833
23221,Aft Gul Way,103.67178,1.30897
23229,Opp Gul Way,103.67181,1.30869
23231,Keppel Logistics,103.67492,1.30926
23239,Opp Keppel Logistics,103.67513,1.30916
23241,Aft Benoi Rd,103.67981,1.31025
23249,Bef Benoi Rd,103.67949,1.3099
23251,Aft Shipyard Rd,103.68378,1.31172
23259,Bef Shipyard Rd,103.68366,1.3114
23261,Opp Exxon Mobil,103.68577,1.31265
23269,Exxon Mobil,103.68578,1.31241
23279,Bef Benoi Sector,103.69163,1.31493
23281,Aft Pioneer Rd,103.67897,1.30651
23291,ST Marine,103.6793,1.30382
23301,Bef Benoi Basin,103.67954,1.30212
23311,Keppel Shipyard,103.67746,1.30179
23321,Bef Benoi Lane,103.67618,1.30404
23331,Opp JP Nelson,103.67584,1.30689
23341,Aft Pioneer Rd,103.67851,1.31118
23349,Bef Pioneer Rd,103.67872,1.31077
23351,Aft Gul Ave,103.67875,1.31615
23359,Opp Gul Ave,103.67888,1.31501
23361,Opp Keppel Logistics,103.67884,1.31911
23369,Keppel Logistics,103.67911,1.31908
23371,Bef Joo Koon Int,103.67908,1.32595
23379,Opp Joo Koon Int,103.67939,1.32654
23389,PEC Ltd,103.69377,1.30756
23399,Keppel Offshore & Marine,103.69237,1.30534
23409,Mobil Marine Ter,103.68934,1.30352
23419,Bef Shipyard Cres,103.68615,1.30381
23429,Opp EMAS Marine Base,103.68472,1.30457
23439,Opp SML Shipyard Ltd,103.68469,1.30774
23441,Bef Benoi Pl,103.67863,1.31304
23449,Aft Benoi Pl,103.67878,1.31284
23451,Jurong Shipyard,103.69728,1.30403
23461,Tanoto Shipyard,103.69643,1.30547
23469,Opp Tanoto Shipyard,103.69683,1.30509
23471,Aft Benoi Rd,103.68097,1.31966
23479,Bef Benoi Rd,103.68066,1.31951
23481,Molex,103.68175,1.32792
23489,Opp Molex,103.68049,1.3276
23491,Joo Koon Stn Exit B,103.67781,1.32792
23499,Joo Koon Stn Exit A,103.67805,1.32755
23501,Aft Pioneer Rd Nth,103.69584,1.32453
23509,Hoe Keng Motor,103.69562,1.32468
23519,Opp FairPrice Hub,103.67937,1.32479
24009,Joo Koon Int,103.6784,1.32697
24011,M.C. Packaging Pte Ltd,103.67763,1.32231
24019,Liang Huat Ind Cplx,103.67728,1.32289
24021,Meritor Heavy Veh Systems,103.67088,1.32185
24029,Mazak S'pore,103.67133,1.32247
24041,Opp Pasir Laba Camp,103.67499,1.33035
24049,Pasir Laba Camp,103.67379,1.33094
24089,Aft Gul Ave,103.67069,1.31446
24129,Opp Yeow San Pte Ltd,103.66987,1.32614
24139,Opp Toyo Ink,103.67193,1.32734
24149,Aft Joo Koon Cres,103.67466,1.32754
24159,Aft Joo Koon Rd,103.67664,1.32684
24169,Bef Gul Circle,103.66672,1.31039
24179,Opp Hong Hock Hardware,103.66477,1.3094
24189,Tai Sin Electric Cables,103.66194,1.31116
24199,JB Ind Pte Ltd,103.65994,1.31308
24209,Aft Gul Lane,103.65987,1.31524
24219,Precision Products,103.66267,1.31823
24229,Aft Gul St 3,103.66615,1.31954
24239,Bef Gul St 1,103.669,1.31979
24249,Asiatic Agricultural Ind,103.67231,1.32001
24259,DNV GL Laboratory,103.67563,1.32022
24269,Sing Huat Hardware,103.67661,1.31796
24279,Cameron Iron Works,103.67675,1.3148
24289,Opp Keppel T&T,103.67486,1.3124
24299,Aft Gul Way,103.67165,1.31216
24301,SNL Logistics Pte Ltd,103.66585,1.31261
24331,Opp Hong Hang Bldg,103.66868,1.30855
24339,Hong Hang Bldg,103.66899,1.30841
24341,Opp Keppel Shipyard,103.6707,1.2956
24349,Keppel Shipyard,103.67092,1.29558
24351,Opp S'pore Takada Ind,103.66839,1.29812
24359,S'pore Takada Ind,103.66853,1.29823
24369,Dyna-Mac Engrg Svcs,103.66698,1.30078
24379,Opp Asia Ind Gases,103.66588,1.30366
24381,GE Keppel Energy Svcs,103.66533,1.30689
24389,Opp GE Keppel Energy Svcs,103.66552,1.30668
24391,Chem-Solv Technologies,103.66447,1.29859
24401,Opp Hoe Huat Engrg,103.66356,1.30032
24411,Gul Camp,103.66173,1.30244
24421,Bef Pioneer Sector 1,103.65951,1.30463
24431,Aft Pioneer Sector 2,103.6577,1.30727
24441,GSK,103.66097,1.30713
24451,Opp Cambridge Ind Trust,103.66379,1.30599
24461,Bef Nam Leong Co Pte Ltd,103.66626,1.29724
24489,Aft Joo Koon Way,103.67111,1.32574
24499,Panasonic Ind Devices,103.6744,1.32599
24501,Bef Tuas Flyover,103.6648,1.32425
24509,Aft Tuas Flyover,103.66412,1.32431
24511,Gul Circle Stn Exit A,103.66089,1.31945
24519,Gul Circle Stn Exit B,103.65981,1.31907
24521,Bef Tuas Ave 5,103.65888,1.31744
24529,Aft Tuas Ave 5,103.65817,1.31721
24531,Utracon Corp,103.65688,1.30623
24539,Dundee Marine,103.65548,1.30492
24541,Opp Keppel Shipyard,103.65566,1.30276
24549,Keppel Shipyard,103.65544,1.30274
24559,HQ 6 Div,103.65748,1.30079
24571,Seng Heng Engrg,103.66907,1.32368
24581,Opp ESAB,103.667,1.32496
24599,Bef Joo Koon Way,103.66927,1.32562
24601,Progress Galvanizing,103.65487,1.31334
24609,Opp Progress Galvanizing,103.65475,1.31343
24611,Bef Marinteknik,103.65254,1.31086
24619,Opp Marinteknik,103.6526,1.31114
24621,Aft Ocean Tanker,103.64978,1.30797
24629,Opp Ocean Tanker,103.65016,1.30851
24631,Bef Benoi Rd,103.67824,1.32057
24639,Aft Benoi Rd,103.67792,1.32041
24641,W Atelier,103.66551,1.31424
24651,Metall-Treat Ind,103.66883,1.3149
24671,Hiap Teck Metal Co,103.66123,1.30958
24679,Opp Hiap Teck Metal Co,103.66125,1.30929
24681,Opp Jurong Insp Ctr,103.65863,1.31201
24689,Jurong Insp Ctr,103.6589,1.31152
24691,Aft Tuas Rd,103.65713,1.31345
24699,Bef Tuas Rd,103.6569,1.31345
24701,Tuas Cres Stn Exit B,103.64912,1.32139
24709,Tuas Cres Stn Exit A,103.64903,1.32089
24711,Tuas West Rd Stn Exit B,103.63999,1.32987
24719,Tuas West Rd Stn Exit A,103.63933,1.33005
25009,Tuas Ter,103.6392,1.345
25059,Aft Tuas Sth Blvd,103.61725,1.27001
25061,Kyocera Chemical,103.64529,1.32759
25069,Opp Kyocera Chemical,103.64552,1.32751
25071,Opp Nissin Trspt,103.64321,1.32958
25079,Nissin Trspt,103.64347,1.32945
25091,Aft Tuas Ave 7,103.6452,1.33443
25099,Opto-Pharm,103.64495,1.33393
25101,Opp SMC Mfg,103.64784,1.33428
25109,SMC Mfg,103.64732,1.33462
25111,Aft Tuas Ave 10,103.64982,1.3324
25119,Bef Tuas Ave 10,103.64992,1.33213
25121,Aft Tuas Ave 8,103.6517,1.33061
25129,Aft Tuas Ave 6,103.65226,1.32994
25151,Mercedes-Benz Logistics,103.65326,1.32914
25161,Toyochem Ink,103.65511,1.32735
25169,Opp Galmon S'pore,103.6545,1.32775
25171,Becton Dickinson Med,103.65711,1.32547
25179,Sew-Eurodrive,103.65711,1.32529
25181,MAN Diesel,103.65881,1.32385
25189,Soon Heng Glass,103.65862,1.32384
25191,Asiatic Engrg,103.65968,1.3213
25199,Bestofire and Thermal,103.65933,1.32109
25201,Aft Tuas Rd,103.65871,1.31926
25209,Bef Tuas Rd,103.65881,1.31931
25219,Aft Tuas Ave 2,103.65692,1.32877
25221,Raffles Country Club,103.65153,1.33471
25229,Crown Beverage Cans S'pore,103.65176,1.33371
25231,Opp Asia-Pacific Brewery,103.6474,1.33866
25239,Asia-Pacific Brewery,103.64795,1.33741
25249,Aft Tuas West Rd,103.64535,1.33985
25259,Bef Tuas West Dr,103.64071,1.34419
25269,Tuas Checkpt,103.63747,1.34777
25321,YCH Distripk,103.65645,1.31765
25329,Mapletree Logistics,103.65646,1.31779
25331,Chugoku Marine Paints,103.65381,1.3202
25339,Asia Steel Welded Mesh,103.65397,1.32018
25341,ROCKWOOL,103.65199,1.32194
25349,Times Printers,103.65248,1.32159
25351,Hart Engrg Pte Ltd,103.65303,1.32397
25359,Opp Hart Engrg Pte Ltd,103.65292,1.32365
25361,Yan San Metals Pte Ltd,103.65112,1.32496
25369,Jas Metal Coatings,103.65147,1.32514
25371,Aft Tuas Ave 4,103.64917,1.32388
25379,Aft Tuas Ave 6,103.649,1.32422
25381,WYN2000 Logistics Ctr,103.6474,1.32556
25389,Aft Tuas Ave 8,103.64721,1.32596
25391,Bef Pioneer Rd,103.63704,1.32897
25399,Aft Pioneer Rd,103.63794,1.32924
25411,Bef Tuas Ter,103.63831,1.34387
25419,Aft Tuas Ter,103.63838,1.34439
25421,Opp Tuas Lk Stn,103.63745,1.34147
25429,Tuas Lk Stn,103.63697,1.34056
25431,Super Continental,103.63659,1.33898
25439,Opp Super Continental,103.63643,1.33913
25441,Bef Pioneer Rd,103.63512,1.33483
25449,Aft Pioneer Rd,103.63489,1.33559
25451,Aft Tuas West St,103.6341,1.33228
25459,Opp Tuas West St,103.63412,1.3328
25461,Aft Tuas West Ave,103.63292,1.32945
25469,Bef Tuas West Ave,103.63265,1.32929
25471,Opp S'pore Epson Ind,103.64184,1.33552
25479,S'pore Epson Ind,103.64163,1.33553
25491,Opp Super Continental,103.63817,1.33901
25499,Super Continental,103.63824,1.33875
25501,Kee Wee Hup Kee,103.64364,1.33379
25509,Opp Kee Wee Hup Kee,103.64365,1.33356
25511,Michelman,103.6408,1.32982
25519,Opp Michelman,103.641,1.32981
25531,ST Kinetics,103.64516,1.33235
25539,Fujifilm,103.64507,1.33231
25541,PEC,103.64785,1.32978
25549,CAST Laboratories,103.64769,1.32982
25551,GARMCO,103.64593,1.32552
25559,Lee Welded Mesh,103.64588,1.32565
25561,INVISTA,103.63771,1.31836
25569,Opp INVISTA,103.63725,1.31819
25571,Opp West Star,103.63524,1.31544
25579,West Star,103.63495,1.31554
25589,Crown Equipment,103.64843,1.32833
25591,Opp Wyeth Pharmaceuticals,103.63509,1.31025
25599,Wyeth Pharmaceuticals,103.63581,1.30943
25601,Pfizer Global,103.63472,1.30163
25609,Merck Sharp & Dohme,103.63452,1.30194
25611,Opp WestLink Two,103.63303,1.2977
25621,Starburst Engrg,103.63189,1.29438
25631,Container Connections,103.6314,1.29033
25641,Opp Roche S'pore Tech,103.63843,1.29616
25651,Novartis,103.63553,1.29935
25661,Bef Tuas Bay Lk,103.63993,1.29336
25669,Aft Tuas Bay Lk,103.63952,1.2934
25671,Bef Offshore Marine Ctr,103.64161,1.29455
25681,Bef Tuas West Ave,103.63703,1.33254
25689,Aft Tuas West Ave,103.63713,1.33211
25691,Aft Tuas West Rd Stn,103.63967,1.32852
25701,GlaxoSmithKline,103.62765,1.29559
25709,Edgen Murray,103.62728,1.29567
25711,Opp The Index,103.62507,1.28863
25719,The Index,103.62489,1.28901
25729,Abbott,103.62826,1.28493
25741,Halliburton,103.62711,1.2805
25751,Bef Tuas Sth Ave 14,103.62166,1.27806
25761,Opp REC S'pore,103.62422,1.27506
25771,Aft Tuas Sth St 7,103.63233,1.27433
25781,Opp SLS,103.63581,1.2764
25791,Bef Tuas Sth Ave 10,103.63617,1.28207
25801,Bef Tuas Sth Ave 7,103.63419,1.28451
25811,Bef Tuas Ave 7,103.6432,1.33226
25819,Aft Tuas Ave 7,103.64353,1.3325
25821,Tuas Amenity Ctr,103.65259,1.31749
26011,Bef Tuas Ave 11,103.64877,1.31923
26019,Progress Galvanizing,103.64806,1.31861
26021,Bef Tuas Ave 13,103.64693,1.31726
26029,Chia Hock Trading Co,103.64726,1.31781
26031,Hiap Seng Engrg Ltd,103.64525,1.31548
26039,Asia Polyurethane,103.64562,1.31606
26041,Hiap Seng Engrg Ltd,103.64305,1.31471
26049,Damen Shipyard,103.64275,1.31487
26051,Blasting Abrasives,103.6413,1.31639
26059,PaxOcean,103.64084,1.31673
26061,BS Development,103.63941,1.31819
26069,Aft Tuas Ave 16,103.63898,1.3185
26071,Unifine Star Petrochem,103.63702,1.32051
26079,Bef Tuas Loop,103.63676,1.32061
26081,Bef Tuas Ave 18A,103.63491,1.32249
26089,Bef Tuas Ave 20,103.6351,1.32215
26091,Rotary Engrg,103.63614,1.32466
26099,Bef Tuas Ave 13,103.636,1.32464
26101,BASF Sth East Asia,103.63814,1.32687
26109,Bef Tuas Ave 11,103.63849,1.32728
26111,Tru-Marine,103.65426,1.31464
26121,Bef Tuas Amenity Ctr,103.65136,1.31737
26131,Aft Tuas Cres,103.6497,1.31902
26141,Smarty,103.64026,1.32669
26151,Opp Hempel,103.64252,1.32453
26161,3NC S'pore,103.6448,1.32238
26171,Richee Engrg,103.64712,1.32013
26201,Opp MSD,103.63193,1.32695
26209,MSD,103.63175,1.32692
